setup,eval_split,eval_distribution,model,threshold_policy,seeds,n_mean,threshold_source,external_tta_domain_norm,accuracy_mean,accuracy_std,accuracy_mean_std,precision_mean,precision_std,precision_mean_std,recall_mean,recall_std,recall_mean_std,f1_mean,f1_std,f1_mean_std,specificity_mean,specificity_std,specificity_mean_std,auc_mean,auc_std,auc_mean_std,sensitivity_at_90_specificity_mean,sensitivity_at_90_specificity_std,sensitivity_at_90_specificity_mean_std,sensitivity_at_95_specificity_mean,sensitivity_at_95_specificity_std,sensitivity_at_95_specificity_mean_std,brier_mean,brier_std,brier_mean_std,ece_mean,ece_std,ece_mean_std,threshold_mean,threshold_std,threshold_mean_std,auc_ci95_low,auc_ci95_high,auc_ci95,f1_ci95_low,f1_ci95_high,f1_ci95,recall_ci95_low,recall_ci95_high,recall_ci95,specificity_ci95_low,specificity_ci95_high,specificity_ci95
AIROGS_ORIGA,external_ACRIMA_balanced,balanced,convnext_tiny_peri,youden,3,618.0,development_validation_only,True,0.668824163969795,0.04097825223996245,0.669 +/- 0.041,0.7892135743082482,0.1594306462839602,0.789 +/- 0.159,0.5210355987055016,0.18286937468720604,0.521 +/- 0.183,0.601596469784554,0.08303538218963342,0.602 +/- 0.083,0.8166127292340885,0.20979095968279193,0.817 +/- 0.210,0.7676291618227711,0.09127629482626523,0.768 +/- 0.091,0.447680690399137,0.16597661949330064,0.448 +/- 0.166,0.3559870550161812,0.17267730190231845,0.356 +/- 0.173,0.2074695944991023,0.023600164781324467,0.207 +/- 0.024,0.10914280962403923,0.0431403773691984,0.109 +/- 0.043,0.47733333333333333,0.03401960219246153,0.477 +/- 0.034,0.7393631381599893,0.7818921016393148,0.739-0.782,0.5825610583363333,0.6383015903442893,0.583-0.638,0.4875503806144883,0.5510977258438864,0.488-0.551,0.7927986837277564,0.8388249852366095,0.793-0.839
AIROGS_ORIGA,external_ACRIMA_balanced,balanced,efficientnet_v2_s_global,youden,3,618.0,development_validation_only,True,0.656418554476807,0.033567115172603225,0.656 +/- 0.034,0.7039909122869051,0.016165993198768998,0.704 +/- 0.016,0.5458468176914778,0.14989560899833224,0.546 +/- 0.150,0.6062844525166318,0.08548397710406494,0.606 +/- 0.085,0.766990291262136,0.08320362545101903,0.767 +/- 0.083,0.7301836665584428,0.012634190423531352,0.730 +/- 0.013,0.2955771305285868,0.030587803406165764,0.296 +/- 0.031,0.14347357065803668,0.01660712439950448,0.143 +/- 0.017,0.2175846407410991,0.0102544560337599,0.218 +/- 0.010,0.08826983965201929,0.03670970759626725,0.088 +/- 0.037,0.5,0.064,0.500 +/- 0.064,0.7042133709302878,0.7481537222631118,0.704-0.748,0.5874391727493917,0.6378745644599303,0.587-0.638,0.5131728925066905,0.5749617419501649,0.513-0.575,0.7416517948103314,0.7918885226504394,0.742-0.792
AIROGS_ORIGA,external_ACRIMA_balanced,balanced,convnext_tiny_disc,youden,3,618.0,development_validation_only,True,0.6467098166127293,0.030801060486017735,0.647 +/- 0.031,0.6423447494760074,0.02948854580723283,0.642 +/- 0.029,0.6645091693635382,0.08958811088239292,0.665 +/- 0.090,0.6511326483854302,0.047260975480741006,0.651 +/- 0.047,0.6289104638619202,0.06867656544723626,0.629 +/- 0.069,0.6990413450494515,0.03636771375614405,0.699 +/- 0.036,0.26105717367853293,0.01347356633958662,0.261 +/- 0.013,0.15533980582524273,0.039237396935217286,0.155 +/- 0.039,0.22254224977543438,0.009276610046857436,0.223 +/- 0.009,0.05998965760264966,0.004950468163670418,0.060 +/- 0.005,0.47066666666666673,0.024110855093366853,0.471 +/- 0.024,0.6713043775560241,0.7180944351124491,0.671-0.718,0.6258580858085808,0.6781908506339036,0.626-0.678,0.6342468244756503,0.6925600115684951,0.634-0.693,0.5954156683568285,0.661531109207437,0.595-0.662
AIROGS_ORIGA,external_ACRIMA_balanced,balanced,convnext_tiny_global,youden,3,618.0,development_validation_only,True,0.5895361380798274,0.007982011104071585,0.590 +/- 0.008,0.6826495883638741,0.0753549959379495,0.683 +/- 0.075,0.36353829557713047,0.10778853071669295,0.364 +/- 0.108,0.4623751093295742,0.0820382085054461,0.462 +/- 0.082,0.8155339805825242,0.10290040838566114,0.816 +/- 0.103,0.5887087483373655,0.022036217695710555,0.589 +/- 0.022,0.27292340884573896,0.018684474731055854,0.273 +/- 0.019,0.20711974110032363,0.011668450729656927,0.207 +/- 0.012,0.25502135566442785,0.010226180005006125,0.255 +/- 0.010,0.12227165608987324,0.04053083085324592,0.122 +/- 0.041,0.4693333333333333,0.07739078325830108,0.469 +/- 0.077,0.5606256680121902,0.6117527852638824,0.561-0.612,0.43722760516384357,0.50224220602286,0.437-0.502,0.33100767723764984,0.39380966798396577,0.331-0.394,0.7884341174723999,0.8391131122052345,0.788-0.839
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_no_bio,f1,3,705.0,development_validation_only,True,0.7059101654846335,0.04052701789900655,0.706 +/- 0.041,0.8309679975013521,0.05856486825285791,0.831 +/- 0.059,0.6111111111111112,0.1465299401656971,0.611 +/- 0.147,0.6928671120899974,0.08581044386818261,0.693 +/- 0.086,0.8274002157497303,0.09541896175834294,0.827 +/- 0.095,0.8210162575049305,0.0033864022443800424,0.821 +/- 0.003,0.5370370370370371,0.041977971851150465,0.537 +/- 0.042,0.4057239057239057,0.01623510229123394,0.406 +/- 0.016,0.2202314000932293,0.038831481146077464,0.220 +/- 0.039,0.18856715660005033,0.09281594860107058,0.189 +/- 0.093,0.37666666666666665,0.0880814017448254,0.377 +/- 0.088,0.781123831189258,0.8190366628264604,0.781-0.819,0.6772484767681474,0.7243699401459057,0.677-0.724,0.5821543238954728,0.639313391969565,0.582-0.639,0.8020039100684262,0.8519235635785212,0.802-0.852
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_full,f1,3,705.0,development_validation_only,True,0.6198581560283688,0.1033418757451744,0.620 +/- 0.103,0.8765664160401002,0.06986044144137603,0.877 +/- 0.070,0.3872053872053873,0.2360447069876842,0.387 +/- 0.236,0.5017107700421505,0.24532493315759119,0.502 +/- 0.245,0.9180151024811218,0.09206726340173406,0.918 +/- 0.092,0.7816964139779673,0.07740015588739398,0.782 +/- 0.077,0.4823232323232323,0.1438285946050317,0.482 +/- 0.144,0.37121212121212116,0.11941000421754432,0.371 +/- 0.119,0.3013606743433584,0.08517938948115335,0.301 +/- 0.085,0.3173080390226757,0.092946864076341,0.317 +/- 0.093,0.3633333333333333,0.1338220211076388,0.363 +/- 0.134,0.7498102797877257,0.7873371470071177,0.750-0.787,0.5056848863473982,0.5600239043824702,0.506-0.560,0.36085420701426,0.4134326481697465,0.361-0.413,0.8992497320471597,0.9355871851695511,0.899-0.936
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_peri,f1,3,705.0,development_validation_only,True,0.6832151300236405,0.07559542940483059,0.683 +/- 0.076,0.7541968045111807,0.11384190981998443,0.754 +/- 0.114,0.6750841750841751,0.13648828322363163,0.675 +/- 0.136,0.7030724797940712,0.07822593599450181,0.703 +/- 0.078,0.6936353829557712,0.21433462560774305,0.694 +/- 0.214,0.7690633410698137,0.08984031812842122,0.769 +/- 0.090,0.45538720538720545,0.16134631301815333,0.455 +/- 0.161,0.3653198653198653,0.16492302896331296,0.365 +/- 0.165,0.2156602491353843,0.024628781141416152,0.216 +/- 0.025,0.14144668038009753,0.058448893944893304,0.141 +/- 0.058,0.40333333333333327,0.012583057392117897,0.403 +/- 0.013,0.7404136942003772,0.7807493149844772,0.740-0.781,0.6826776850545412,0.7266830810939714,0.683-0.727,0.6491690785715339,0.6995974576271187,0.649-0.700,0.665170929954578,0.7244591775008389,0.665-0.724
AIROGS_ORIGA,external_ACRIMA_natural,natural,efficientnet_v2_s_global,f1,3,705.0,development_validation_only,True,0.6794326241134753,0.004913619312252141,0.679 +/- 0.005,0.7116192801634073,0.014334465984270404,0.712 +/- 0.014,0.7239057239057239,0.05102843288292151,0.724 +/- 0.051,0.7167412636091081,0.01697477267460905,0.717 +/- 0.017,0.622437971952535,0.05418497672006196,0.622 +/- 0.054,0.732704608109139,0.006415119403171822,0.733 +/- 0.006,0.30387205387205385,0.023463568795902955,0.304 +/- 0.023,0.15572390572390574,0.023867755688144494,0.156 +/- 0.024,0.2229480343216911,0.013700358944208445,0.223 +/- 0.014,0.12125431719119384,0.04553538551047986,0.121 +/- 0.046,0.3899999999999999,0.03968626966596887,0.390 +/- 0.040,0.7090074329958428,0.7514138709878495,0.709-0.751,0.6983730868614589,0.7385455392555073,0.698-0.739,0.6991748150765712,0.7517804065391438,0.699-0.752,0.5904966880777484,0.655257798047945,0.590-0.655
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_disc,f1,3,705.0,development_validation_only,True,0.6434988179669031,0.04631880813437726,0.643 +/- 0.046,0.6352243527333592,0.04444444239969251,0.635 +/- 0.044,0.8762626262626263,0.055841778756302994,0.876 +/- 0.056,0.7346665245605287,0.019903224811103803,0.735 +/- 0.020,0.34519956850053934,0.16291962000328436,0.345 +/- 0.163,0.7054866355028168,0.039644782059958576,0.705 +/- 0.040,0.26430976430976433,0.007714773897232043,0.264 +/- 0.008,0.1590909090909091,0.04717561033401364,0.159 +/- 0.047,0.2227038553350079,0.013493329063694671,0.223 +/- 0.013,0.08971486914524233,0.01814503256575322,0.090 +/- 0.018,0.37666666666666665,0.04725815626252607,0.377 +/- 0.047,0.679289703393967,0.7237080913282479,0.679-0.724,0.715721464465183,0.75292448506098,0.716-0.753,0.856421286744802,0.8949181739879414,0.856-0.895,0.3160709449105125,0.37613524628283657,0.316-0.376
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_global,f1,3,705.0,development_validation_only,True,0.5692671394799055,0.012713314099053177,0.569 +/- 0.013,0.6879170079170079,0.028819619803310038,0.688 +/- 0.029,0.4292929292929293,0.03535353535353537,0.429 +/- 0.035,0.5276997342636562,0.023375700006422397,0.528 +/- 0.023,0.7486515641855448,0.0453459537367502,0.749 +/- 0.045,0.5893168470029312,0.033421547049855886,0.589 +/- 0.033,0.28114478114478114,0.020254561305582425,0.281 +/- 0.020,0.21548821548821548,0.01826812661128847,0.215 +/- 0.018,0.26686759113772257,0.01880205429063265,0.267 +/- 0.019,0.15962566258495864,0.0697820621966531,0.160 +/- 0.070,0.4366666666666666,0.06658328118479391,0.437 +/- 0.067,0.5623138136328777,0.6140128867541049,0.562-0.614,0.4991928034597136,0.5556719176378133,0.499-0.556,0.39989354819295236,0.4567252146064595,0.400-0.457,0.7210220322306138,0.7754601561477733,0.721-0.775
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_no_bio,high_sensitivity_90,3,705.0,development_validation_only,True,0.723404255319149,0.0102285142566354,0.723 +/- 0.010,0.8214772378093803,0.060047292756155064,0.821 +/- 0.060,0.6590909090909091,0.09435122066802729,0.659 +/- 0.094,0.725726007631735,0.036851505656384904,0.726 +/- 0.037,0.8058252427184467,0.09773248459897406,0.806 +/- 0.098,0.8210162575049305,0.0033864022443800424,0.821 +/- 0.003,0.5370370370370371,0.041977971851150465,0.537 +/- 0.042,0.4057239057239057,0.01623510229123394,0.406 +/- 0.016,0.2202314000932293,0.038831481146077464,0.220 +/- 0.039,0.18856715660005033,0.09281594860107058,0.189 +/- 0.093,0.3266666666666667,0.06885734044626857,0.327 +/- 0.069,0.7817069378321884,0.8168741205937109,0.782-0.817,0.7074886498425293,0.7476620953092967,0.707-0.748,0.6345941003889436,0.6842961558639767,0.635-0.684,0.781193235400798,0.8302420955980993,0.781-0.830
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_full,high_sensitivity_90,3,705.0,development_validation_only,True,0.6709219858156028,0.10625050853930497,0.671 +/- 0.106,0.8397241923554727,0.03630284959973615,0.840 +/- 0.036,0.5176767676767676,0.23918020975297216,0.518 +/- 0.239,0.6146413930035567,0.20016456685561243,0.615 +/- 0.200,0.8673139158576052,0.07401033414905678,0.867 +/- 0.074,0.7816964139779673,0.07740015588739398,0.782 +/- 0.077,0.4823232323232323,0.1438285946050317,0.482 +/- 0.144,0.37121212121212116,0.11941000421754432,0.371 +/- 0.119,0.3013606743433584,0.08517938948115335,0.301 +/- 0.085,0.3173080390226757,0.092946864076341,0.317 +/- 0.093,0.26133333333333336,0.0410528115155751,0.261 +/- 0.041,0.7507482772310331,0.7893448878590678,0.751-0.789,0.6150929805323186,0.6634979684301607,0.615-0.663,0.49106060606060603,0.545624272651704,0.491-0.546,0.8470069826515468,0.8906595005526856,0.847-0.891
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_peri,high_sensitivity_90,3,705.0,development_validation_only,True,0.6898345153664303,0.08927535323031961,0.690 +/- 0.089,0.6986760973836738,0.09544435027140723,0.699 +/- 0.095,0.813973063973064,0.09456500344674719,0.814 +/- 0.095,0.7477576265518843,0.06595543959916947,0.748 +/- 0.066,0.5307443365695793,0.21860835435335346,0.531 +/- 0.219,0.7690633410698137,0.08984031812842122,0.769 +/- 0.090,0.45538720538720545,0.16134631301815333,0.455 +/- 0.161,0.3653198653198653,0.16492302896331296,0.365 +/- 0.165,0.2156602491353843,0.024628781141416152,0.216 +/- 0.025,0.14144668038009753,0.058448893944893304,0.141 +/- 0.058,0.3426666666666667,0.022030282189144428,0.343 +/- 0.022,0.7411446558523109,0.7823985099899323,0.741-0.782,0.7291923795639338,0.7676168839788031,0.729-0.768,0.7916110982693815,0.8387629179331306,0.792-0.839,0.4989426751592357,0.5623029008454575,0.499-0.562
AIROGS_ORIGA,external_ACRIMA_natural,natural,efficientnet_v2_s_global,high_sensitivity_90,3,705.0,development_validation_only,True,0.6836879432624113,0.009827238624504282,0.684 +/- 0.010,0.7072459034913398,0.01584552769009721,0.707 +/- 0.016,0.7483164983164983,0.06567275117774256,0.748 +/- 0.066,0.7257501595129482,0.023308368861885982,0.726 +/- 0.023,0.6008629989212514,0.06539566155869549,0.601 +/- 0.065,0.732704608109139,0.006415119403171822,0.733 +/- 0.006,0.30387205387205385,0.023463568795902955,0.304 +/- 0.023,0.15572390572390574,0.023867755688144494,0.156 +/- 0.024,0.2229480343216911,0.013700358944208445,0.223 +/- 0.014,0.12125431719119384,0.04553538551047986,0.121 +/- 0.046,0.38133333333333336,0.05896891836665594,0.381 +/- 0.059,0.7064680425533403,0.7492014629964995,0.706-0.749,0.7072961330594499,0.7458302748457593,0.707-0.746,0.7231257944368897,0.7699720822837951,0.723-0.770,0.567576344245675,0.6319548421153661,0.568-0.632
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_disc,high_sensitivity_90,3,705.0,development_validation_only,True,0.6193853427895981,0.03592136153800966,0.619 +/- 0.036,0.605486603216895,0.027190481797480792,0.605 +/- 0.027,0.9351851851851851,0.03286064191236217,0.935 +/- 0.033,0.7343845556950205,0.01407699572139205,0.734 +/- 0.014,0.21467098166127294,0.11602441993310682,0.215 +/- 0.116,0.7054866355028168,0.039644782059958576,0.705 +/- 0.040,0.26430976430976433,0.007714773897232043,0.264 +/- 0.008,0.1590909090909091,0.04717561033401364,0.159 +/- 0.047,0.2227038553350079,0.013493329063694671,0.223 +/- 0.013,0.08971486914524233,0.01814503256575322,0.090 +/- 0.018,0.33466666666666667,0.03607399802258313,0.335 +/- 0.036,0.6799168801471551,0.7220395618291929,0.680-0.722,0.7167577365861357,0.7516790971174504,0.717-0.752,0.9220840728302775,0.9490129003843121,0.922-0.949,0.18772551022572231,0.24146503064557842,0.188-0.241
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_global,high_sensitivity_90,3,705.0,development_validation_only,True,0.5621749408983452,0.03769777638823194,0.562 +/- 0.038,0.6228582894280569,0.05195741694832699,0.623 +/- 0.052,0.5867003367003366,0.12177199542104461,0.587 +/- 0.122,0.5973484156655333,0.0531557307913052,0.597 +/- 0.053,0.5307443365695793,0.18795318570526348,0.531 +/- 0.188,0.5893168470029312,0.033421547049855886,0.589 +/- 0.033,0.28114478114478114,0.020254561305582425,0.281 +/- 0.020,0.21548821548821548,0.01826812661128847,0.215 +/- 0.018,0.26686759113772257,0.01880205429063265,0.267 +/- 0.019,0.15962566258495864,0.0697820621966531,0.160 +/- 0.070,0.3666666666666667,0.047721413781795424,0.367 +/- 0.048,0.5625815727187075,0.6105263371256212,0.563-0.611,0.5770763971101417,0.6240435849825576,0.577-0.624,0.558930262233368,0.6140058960258518,0.559-0.614,0.49704811953096256,0.5616169977924944,0.497-0.562
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_no_bio,high_specificity_90,3,705.0,development_validation_only,True,0.6009456264775414,0.04506383946078054,0.601 +/- 0.045,0.9483656451949134,0.024172526407897688,0.948 +/- 0.024,0.3080808080808081,0.0919899272731666,0.308 +/- 0.092,0.4588579562656332,0.10759129417494416,0.459 +/- 0.108,0.9762675296655878,0.015293901703082861,0.976 +/- 0.015,0.8210162575049305,0.0033864022443800424,0.821 +/- 0.003,0.5370370370370371,0.041977971851150465,0.537 +/- 0.042,0.4057239057239057,0.01623510229123394,0.406 +/- 0.016,0.2202314000932293,0.038831481146077464,0.220 +/- 0.039,0.18856715660005033,0.09281594860107058,0.189 +/- 0.093,0.7040000000000001,0.08089499366462674,0.704 +/- 0.081,0.7822138418847506,0.8180847750659981,0.782-0.818,0.42943923994697303,0.4926021711366539,0.429-0.493,0.2795371587390078,0.3312492652533407,0.280-0.331,0.9663450736385433,0.9866812063128003,0.966-0.987
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_full,high_specificity_90,3,705.0,development_validation_only,True,0.5300236406619385,0.07872446914279872,0.530 +/- 0.079,0.9713184931506849,0.027487410542257954,0.971 +/- 0.027,0.17003367003367006,0.14524776032607237,0.170 +/- 0.145,0.2706566525183365,0.21538975492652473,0.271 +/- 0.215,0.9913700107874867,0.0074737898924223155,0.991 +/- 0.007,0.7816964139779673,0.07740015588739398,0.782 +/- 0.077,0.4823232323232323,0.1438285946050317,0.482 +/- 0.144,0.37121212121212116,0.11941000421754432,0.371 +/- 0.119,0.3013606743433584,0.08517938948115335,0.301 +/- 0.085,0.3173080390226757,0.092946864076341,0.317 +/- 0.093,0.5946666666666668,0.06478682993736715,0.595 +/- 0.065,0.747322542226818,0.7878496589014697,0.747-0.788,0.2572489224962383,0.3178912541075362,0.257-0.318,0.14864681100682595,0.1904565217391304,0.149-0.190,0.9843701536265355,0.9968581434865939,0.984-0.997
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_peri,high_specificity_90,3,705.0,development_validation_only,True,0.5782505910165484,0.033636267445545924,0.578 +/- 0.034,0.9128083578792342,0.06508947124535462,0.913 +/- 0.065,0.27525252525252525,0.05044187968544995,0.275 +/- 0.050,0.4216196991213692,0.06450123992976668,0.422 +/- 0.065,0.9665587918015103,0.02752394999390092,0.967 +/- 0.028,0.7690633410698137,0.08984031812842122,0.769 +/- 0.090,0.45538720538720545,0.16134631301815333,0.455 +/- 0.161,0.3653198653198653,0.16492302896331296,0.365 +/- 0.165,0.2156602491353843,0.024628781141416152,0.216 +/- 0.025,0.14144668038009753,0.058448893944893304,0.141 +/- 0.058,0.6000000000000001,0.03555277766926233,0.600 +/- 0.036,0.7399041696997533,0.7807509418001892,0.740-0.781,0.3915349168416937,0.45424738546448656,0.392-0.454,0.24958878086256941,0.30123385157127636,0.250-0.301,0.9551832963008322,0.9778141323672981,0.955-0.978
AIROGS_ORIGA,external_ACRIMA_natural,natural,efficientnet_v2_s_global,high_specificity_90,3,705.0,development_validation_only,True,0.5191489361702127,0.013970011066377474,0.519 +/- 0.014,0.8021305011137486,0.023658391161974334,0.802 +/- 0.024,0.19107744107744107,0.02904955206521447,0.191 +/- 0.029,0.30792651257318904,0.0385704641027413,0.308 +/- 0.039,0.9395900755124056,0.011365322279237077,0.940 +/- 0.011,0.732704608109139,0.006415119403171822,0.733 +/- 0.006,0.30387205387205385,0.023463568795902955,0.304 +/- 0.023,0.15572390572390574,0.023867755688144494,0.156 +/- 0.024,0.2229480343216911,0.013700358944208445,0.223 +/- 0.014,0.12125431719119384,0.04553538551047986,0.121 +/- 0.046,0.6866666666666666,0.04822171018673365,0.687 +/- 0.048,0.7069529046496318,0.7496472451301367,0.707-0.750,0.27765622623883907,0.3370697950176116,0.278-0.337,0.16795578473210052,0.21232605819351455,0.168-0.212,0.9240168157780354,0.9545214912723237,0.924-0.955
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_disc,high_specificity_90,3,705.0,development_validation_only,True,0.5607565011820331,0.02270980606812826,0.561 +/- 0.023,0.7820806483512945,0.020849909925138854,0.782 +/- 0.021,0.3047138047138047,0.07072210037473052,0.305 +/- 0.071,0.4346060327745778,0.07008343275411125,0.435 +/- 0.070,0.8888888888888888,0.0390143286300434,0.889 +/- 0.039,0.7054866355028168,0.039644782059958576,0.705 +/- 0.040,0.26430976430976433,0.007714773897232043,0.264 +/- 0.008,0.1590909090909091,0.04717561033401364,0.159 +/- 0.047,0.2227038553350079,0.013493329063694671,0.223 +/- 0.013,0.08971486914524233,0.01814503256575322,0.090 +/- 0.018,0.6000000000000001,0.024331050121192837,0.600 +/- 0.024,0.6791305523205017,0.7217525412790567,0.679-0.722,0.40813829899125115,0.4641636690647482,0.408-0.464,0.2796805592652709,0.32831632974368663,0.280-0.328,0.8680359778742869,0.9066622368954256,0.868-0.907
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_global,high_specificity_90,3,705.0,development_validation_only,True,0.5078014184397163,0.028474978581396797,0.508 +/- 0.028,0.9141153537438367,0.026192026667160636,0.914 +/- 0.026,0.13804713804713806,0.0608859977105223,0.138 +/- 0.061,0.23587863008321508,0.09035522229767827,0.236 +/- 0.090,0.9816612729234088,0.01307913231173905,0.982 +/- 0.013,0.5893168470029312,0.033421547049855886,0.589 +/- 0.033,0.28114478114478114,0.020254561305582425,0.281 +/- 0.020,0.21548821548821548,0.01826812661128847,0.215 +/- 0.018,0.26686759113772257,0.01880205429063265,0.267 +/- 0.019,0.15962566258495864,0.0697820621966531,0.160 +/- 0.070,0.6360000000000001,0.03555277766926233,0.636 +/- 0.036,0.5626712688057365,0.6099087411746111,0.563-0.610,0.21150402012612826,0.2671906655089948,0.212-0.267,0.12014865728900256,0.15660175303289284,0.120-0.157,0.9721627408993576,0.9901480499279793,0.972-0.990
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_no_bio,youden,3,705.0,development_validation_only,True,0.6501182033096926,0.028167131931170625,0.650 +/- 0.028,0.907526145843665,0.01811333927913655,0.908 +/- 0.018,0.42087542087542085,0.06314814590407761,0.421 +/- 0.063,0.5726982388979135,0.05802593398559258,0.573 +/- 0.058,0.9439050701186623,0.018402073472742173,0.944 +/- 0.018,0.8210162575049305,0.0033864022443800424,0.821 +/- 0.003,0.5370370370370371,0.041977971851150465,0.537 +/- 0.042,0.4057239057239057,0.01623510229123394,0.406 +/- 0.016,0.2202314000932293,0.038831481146077464,0.220 +/- 0.039,0.18856715660005033,0.09281594860107058,0.189 +/- 0.093,0.5640000000000001,0.08827230596285564,0.564 +/- 0.088,0.7816664436125351,0.8173129172077896,0.782-0.817,0.5499122842610515,0.6020247476146119,0.550-0.602,0.3952189937670287,0.4484345792960586,0.395-0.448,0.9285510287408735,0.9595057624113474,0.929-0.960
AIROGS_ORIGA,external_ACRIMA_natural,natural,morfnet_full,youden,3,705.0,development_validation_only,True,0.583451536643026,0.08735024646060939,0.583 +/- 0.087,0.9158351848804038,0.018825045760824673,0.916 +/- 0.019,0.281986531986532,0.16455529276332675,0.282 +/- 0.165,0.41408527960494806,0.20206006348277042,0.414 +/- 0.202,0.9697950377562027,0.01225222944077727,0.970 +/- 0.012,0.7816964139779673,0.07740015588739398,0.782 +/- 0.077,0.4823232323232323,0.1438285946050317,0.482 +/- 0.144,0.37121212121212116,0.11941000421754432,0.371 +/- 0.119,0.3013606743433584,0.08517938948115335,0.301 +/- 0.085,0.3173080390226757,0.092946864076341,0.317 +/- 0.093,0.4306666666666667,0.05828664798505174,0.431 +/- 0.058,0.7492193654200617,0.7869514757555423,0.749-0.787,0.4013108408863658,0.4622257629611472,0.401-0.462,0.25779195833454355,0.30724705905190824,0.258-0.307,0.9576325474410581,0.9802903745844646,0.958-0.980
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_peri,youden,3,705.0,development_validation_only,True,0.6491725768321513,0.03934306205714368,0.649 +/- 0.039,0.8235059217702977,0.13745501533682566,0.824 +/- 0.137,0.5185185185185185,0.17992018129978748,0.519 +/- 0.180,0.613414475874483,0.09188379734476115,0.613 +/- 0.092,0.8166127292340885,0.20979095968279193,0.817 +/- 0.210,0.7690633410698137,0.08984031812842122,0.769 +/- 0.090,0.45538720538720545,0.16134631301815333,0.455 +/- 0.161,0.3653198653198653,0.16492302896331296,0.365 +/- 0.165,0.2156602491353843,0.024628781141416152,0.216 +/- 0.025,0.14144668038009753,0.058448893944893304,0.141 +/- 0.058,0.47733333333333333,0.03401960219246153,0.477 +/- 0.034,0.740356250748868,0.7786706038231609,0.740-0.779,0.5993703413990833,0.6477732793522267,0.599-0.648,0.4908259046637921,0.5487336686386162,0.491-0.549,0.7927760415397841,0.8396885227769761,0.793-0.840
AIROGS_ORIGA,external_ACRIMA_natural,natural,efficientnet_v2_s_global,youden,3,705.0,development_validation_only,True,0.6425531914893617,0.04404021190428376,0.643 +/- 0.044,0.7530658319489394,0.017632012009133325,0.753 +/- 0.018,0.5454545454545454,0.1422010931848595,0.545 +/- 0.142,0.6246495885992437,0.08774341611458814,0.625 +/- 0.088,0.766990291262136,0.08320362545101903,0.767 +/- 0.083,0.732704608109139,0.006415119403171822,0.733 +/- 0.006,0.30387205387205385,0.023463568795902955,0.304 +/- 0.023,0.15572390572390574,0.023867755688144494,0.156 +/- 0.024,0.2229480343216911,0.013700358944208445,0.223 +/- 0.014,0.12125431719119384,0.04553538551047986,0.121 +/- 0.046,0.5,0.064,0.500 +/- 0.064,0.7094080837807905,0.7484125322881616,0.709-0.748,0.6076992979328132,0.6560873575951673,0.608-0.656,0.5149987916633102,0.5721401380334871,0.515-0.572,0.7391392863867445,0.7942948381827841,0.739-0.794
AIROGS_ORIGA,external_ACRIMA_natural,natural,convnext_tiny_disc,youden,3,705.0,development_validation_only,True,0.6557919621749408,0.03504244721264828,0.656 +/- 0.035,0.7009765410032319,0.028911783989589497,0.701 +/- 0.029,0.6767676767676768,0.08268033102901468,0.677 +/- 0.083,0.6868118729105075,0.04660802405359513,0.687 +/- 0.047,0.6289104638619202,0.06867656544723626,0.629 +/- 0.069,0.7054866355028168,0.039644782059958576,0.705 +/- 0.040,0.26430976430976433,0.007714773897232043,0.264 +/- 0.008,0.1590909090909091,0.04717561033401364,0.159 +/- 0.047,0.2227038553350079,0.013493329063694671,0.223 +/- 0.013,0.08971486914524233,0.01814503256575322,0.090 +/- 0.018,0.47066666666666673,0.024110855093366853,0.471 +/- 0.024,0.6780567180209683,0.7227540742220263,0.678-0.723,0.667226265157271,0.7086404339835858,0.667-0.709,0.6490554683577417,0.7013572191005578,0.649-0.701,0.5939523756147455,0.6577181395920018,0.594-0.658
